movie_name,genre,number_different_values
Mili,"[['Drama, Romance, Family'], ['Drama, Romance, Family'], ['Drama, Thriller']]",2
Milk & Honey,"[['Romance'], ['Family, Musical']]",2
Milk Money,"[['Action, Crime, Drama'], ['Comedy, Romance'], ['Action, Crime, Drama']]",2
Millennium,"[['Horror'], ['Drama, Sci-Fi, Thriller'], ['Drama, Sci-Fi, Thriller']]",2
Millie,"[['Drama, Romance'], ['Biography, Drama, Sport'], ['Biography, Drama, Sport']]",2
Million Dollar Baby,"[['Comedy, Romance'], ['Drama, Sport']]",2
Million Dollar Mystery,"[['Comedy, Mystery'], ['Mystery']]",2
Milo,"[['Horror'], ['Sci-Fi']]",2
Mind Game,"[['Crime'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy']]",2
Mischief,"[['Comedy, Romance'], ['Family']]",2
Mindgame,"[['Crime, Drama'], ['Mystery, Sci-Fi, Thriller'], ['Mystery, Sci-Fi, Thriller'], ['Mystery, Sci-Fi, Thriller']]",2
Mindgate,"[['Romance, Sci-Fi'], ['Action, Sci-Fi, Thriller'], ['Romance, Sci-Fi'], ['Action, Sci-Fi, Thriller'], ['Action, Sci-Fi, Thriller']]",2
Mindstorm,"[['Action, Horror, Mystery'], ['Action, Horror, Mystery'], ['Action, Sci-Fi'], ['Action, Horror, Mystery'], ['Action, Sci-Fi'], ['Action, Horror, Mystery'], ['Action, Horror, Mystery']]",2
Mine to Keep,"[['Horror, Thriller'], ['Drama, Romance'], ['Horror, Thriller']]",2
Minus Zero,"[['Sci-Fi'], ['Thriller']]",2
Miracle on 34th Street,"[['Drama, Family, Fantasy'], ['Comedy, Drama, Family'], ['Drama, Family, Fantasy']]",2
Miracles Still Happen,"[['Comedy, Romance'], ['Adventure, Drama']]",2
Mirza Sahiban,"[['Romance'], ['Drama, Romance']]",2
Mr. Virgin,"[['Comedy, Drama, Romance'], ['Romance']]",2
Mrs. Jones,"[['Drama, Romance'], ['Thriller']]",2
Ghosthunters,"[['Horror, Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Adventure'], ['Horror, Mystery, Thriller']]",2
Natura,"[['Mystery, Thriller'], ['Adventure, Thriller, War'], ['Adventure, Thriller, War'], ['Mystery, Thriller'], ['Adventure, Thriller, War']]",2
Natural Selection,"[['Comedy, Thriller, Horror'], ['Adventure, Comedy, Drama'], ['Comedy, Thriller, Horror']]",2
Naughty Boys,"[['Action, Comedy, Crime'], ['Comedy, Drama, Romance'], ['Action, Comedy, Crime']]",2
Naughty But Nice,"[['Comedy, Music, Musical'], ['Comedy, Romance'], ['Comedy, Music, Musical']]",2
Navy Wife,"[['Comedy, Romance'], ['Drama, Romance']]",2
Nawab Sirajuddaula,"[['History'], ['Biography, Drama, History'], ['Biography, Drama, History']]",2
Naya Daur,"[['Action, Crime, Drama'], ['Action, Drama, Musical'], ['Action, Drama, Musical'], ['Action, Crime, Drama']]",2
Nayakan,"[['Crime, Drama'], ['Action']]",2
Nayattu,"[['Crime, Thriller'], ['Crime, Thriller'], ['Thriller'], ['Thriller']]",2
Nayika Sangbad,"[['Comedy, Drama, Romance'], ['Drama, Romance']]",2
Nayola,"[['Animation, Drama, Fantasy'], ['Animation, Fantasy']]",2
Nazi Apocalypse,"[['Comedy, Horror'], ['Horror']]",2
Nazrana,"[['Romance'], ['Comedy, Drama, Romance']]",2
Ne Zha,"[['Animation, Action, Adventure'], ['Animation, Action, Adventure'], ['Animation, Action, Adventure'], ['Animation, Action, Adventure'], ['Animation, Action, Adventure'], ['Action, Drama, Sport'], ['Animation, Action, Adventure']]",2
Necessary Evil,"[['Horror, Sci-Fi'], ['Horror, Sci-Fi'], ['Action, Thriller'], ['Action, Thriller']]",2
Necromancer,"[['Horror'], ['Adventure, Horror'], ['Adventure, Horror']]",2
Ned Kelly,"[['Action, Adventure, Biography'], ['Biography, Crime, Drama'], ['Action, Adventure, Biography'], ['Biography, Crime, Drama'], ['Action, Adventure, Biography'], ['Action, Adventure, Biography'], ['Action, Adventure, Biography'], ['Action, Adventure, Biography'], ['Biography, Crime, Drama']]",2
Need,"[['Crime'], ['Thriller'], ['Thriller'], ['Thriller']]",2
Neel Kamal,"[['Drama, Fantasy, Musical'], ['Drama, Musical, Romance'], ['Drama, Fantasy, Musical']]",2
Neend Hamari Khwab Tumhare,"[['Musical, Romance'], ['Drama, Romance']]",2
Natural,"[['Drama, Romance'], ['Thriller']]",2
Native Son,"[['Drama, Romance'], ['Drama, Film-Noir']]",2
Naked Killer,"[['Action, Crime, Romance'], ['Action, Adventure, Drama'], ['Action, Crime, Romance'], ['Action, Adventure, Drama'], ['Action, Adventure, Drama'], ['Action, Crime, Romance'], ['Action, Adventure, Drama'], ['Action, Crime, Romance'], ['Action, Adventure, Drama']]",2
Native,"[['Horror, Thriller'], ['Drama, Sci-Fi'], ['Horror, Thriller']]",2
Namak,"[['Crime, Drama, Thriller'], ['Action, Drama, Family'], ['Action, Drama, Family'], ['Crime, Drama, Thriller']]",2
Nameless,"[['Action'], ['Thriller']]",2
Namkeen,"[['Drama, Family'], ['Thriller']]",2
Nammal,"[['Comedy, Drama, Romance'], ['Action, Drama']]",2
Namus Düsmani,"[['Comedy, Romance'], ['Drama, Romance']]",2
Nancy Drew and the Hidden Staircase,"[['Comedy, Crime, Drama'], ['Comedy, Crime, Family'], ['Comedy, Crime, Drama'], ['Comedy, Crime, Family'], ['Comedy, Crime, Drama'], ['Comedy, Crime, Family']]",2
Nandhi,"[['Action, Drama'], ['Action']]",2
Nandini,"[['Horror'], ['Romance']]",2
Naqaab,"[['Crime, Drama, Romance'], ['Comedy, Horror, Thriller'], ['Crime, Drama, Romance'], ['Crime, Drama, Romance'], ['Comedy, Horror, Thriller']]",2
Naqab,"[['Romance'], ['Drama, Mystery']]",2
Narasimha,"[['Action, Drama'], ['Action']]",2
Narayana,"[['Fantasy'], ['Biography']]",2
Narcosis,"[['Comedy, Horror'], ['Drama, Mystery, Romance'], ['Drama, Mystery, Romance']]",2
Naruto,"[['Action, Adventure, Fantasy'], ['Action, Adventure, Comedy'], ['Action, Adventure, Fantasy'], ['Action, Adventure, Fantasy'], ['Action, Adventure, Fantasy'], ['Action, Adventure, Comedy']]",2
Naseeb,"[['Action, Musical, Romance'], ['Comedy, Drama, Romance'], ['Action, Musical, Romance'], ['Action, Musical, Romance']]",2
Nasihat,"[['Mystery'], ['Action, Drama']]",2
Nastik,"[['Comedy, Crime, Drama'], ['Action, Drama'], ['Comedy, Crime, Drama']]",2
National Anthem,"[['Action, Crime, Drama'], ['Drama, War'], ['Action, Crime, Drama']]",2
National Security,"[['Action, Comedy, Crime'], ['Drama, History, Thriller'], ['Action, Comedy, Crime'], ['Action, Comedy, Crime'], ['Drama, History, Thriller']]",2
Nell Gwyn,"[['History'], ['Biography, Drama, History'], ['Biography, Drama, History'], ['Biography, Drama, History']]",2
Nelson,"[['Biography, Drama, Romance'], ['Biography, Drama, Romance'], ['Biography, Drama, Romance'], ['Biography, Drama, Romance'], ['Thriller'], ['Biography, Drama, Romance'], ['Biography, Drama, Romance']]",2
Nenjam Marappathillai,"[['Horror, Thriller'], ['Drama, Fantasy, Mystery'], ['Drama, Fantasy, Mystery'], ['Horror, Thriller']]",2
Neptune's Daughter,"[['Comedy, Musical, Romance'], ['Comedy, Musical, Romance'], ['Fantasy']]",2
New York,"[['Crime, Drama, Thriller'], ['Action, Drama, Thriller'], ['Crime, Drama, Thriller'], ['Action, Drama, Thriller']]",2
New in Town,"[['Comedy, Romance'], ['Adventure, Comedy, Fantasy'], ['Adventure, Comedy, Fantasy']]",2
Newcomer,"[['Crime, Drama, Thriller'], ['Sport'], ['Crime, Drama, Thriller']]",2
Nexo,"[['Action, Sci-Fi, Thriller'], ['Action, Sci-Fi, Thriller'], ['Action'], ['Action, Sci-Fi, Thriller']]",2
Next Level,"[['Crime'], ['Family']]",2
Next Year in Jerusalem,"[['Drama, Romance'], ['Drama, War']]",2
Nezha,"[['Drama, Family'], ['Action, Fantasy'], ['Action, Fantasy']]",2
Nibiru,"[['Action, Adventure, Fantasy'], ['Action, Adventure, Fantasy'], ['Sci-Fi'], ['Action, Adventure, Fantasy'], ['Action, Adventure, Fantasy'], ['Action, Adventure, Fantasy']]",2
Nice Guys,"[['Comedy, Drama, Romance'], ['Drama, Romance']]",2
Night Bird,"[['Action'], ['Drama, Thriller']]",2
Night Breed,"[['Horror'], ['Sci-Fi']]",2
Night Driver,"[['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Action']]",2
Night Eyes,"[['Drama, Thriller'], ['Thriller']]",2
Night Falls,"[['Crime, Drama, Sport'], ['Horror'], ['Crime, Drama, Sport']]",2
Night Moves,"[['Crime, Drama, Mystery'], ['Crime, Drama, Mystery'], ['Crime, Drama, Mystery'], ['Drama, Thriller']]",2
Night Music,"[['History'], ['Drama, Mystery, Thriller'], ['Drama, Mystery, Thriller']]",2
Night Must Fall,"[['Crime, Thriller'], ['Drama, Mystery, Thriller'], ['Drama, Mystery, Thriller'], ['Crime, Thriller']]",2
Night Nurse,"[['Comedy, Crime, Drama'], ['Comedy, Crime, Drama'], ['Thriller']]",2
Night Out,"[['Horror'], ['Comedy, Thriller']]",2
New Year's Evil,"[['Horror, Thriller'], ['Horror, Thriller'], ['Thriller']]",2
New Year's Eve,"[['Comedy, Romance'], ['Comedy, Thriller']]",2
New World Order,"[['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Thriller']]",2
Never Stop,"[['Drama, Sport'], ['Biography']]",2
Nerd,"[['Adventure, Comedy'], ['Action, Thriller'], ['Action, Thriller']]",2
Neruda,"[['Biography, Crime, Drama'], ['Biography, Crime, Drama'], ['Action, Drama, History'], ['Action, Drama, History'], ['Biography, Crime, Drama'], ['Biography, Crime, Drama']]",2
Nerve,"[['Action, Adventure, Crime'], ['Drama, Mystery, Thriller'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Drama, Mystery, Thriller']]",2
Never Forget,"[['Crime, Mystery, Thriller'], ['Drama, Romance'], ['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller']]",2
Never Give Up,"[['Family, Sport'], ['Family, Sport'], ['Thriller']]",2
Never Let Go,"[['Crime, Drama, Thriller'], ['Action, Drama, Thriller'], ['Action, Drama, Thriller'], ['Crime, Drama, Thriller']]",2
Never Let Me Go,"[['Drama, Romance, Sci-Fi'], ['Adventure, Drama, Romance'], ['Adventure, Drama, Romance'], ['Drama, Romance, Sci-Fi'], ['Drama, Romance, Sci-Fi'], ['Adventure, Drama, Romance']]",2
Never Say Goodbye,"[['Drama, Romance'], ['Drama, War']]",2
Never Too Late,"[['Crime, Drama'], ['Comedy, Drama, Romance'], ['Comedy, Drama, Romance']]",2
New Religion,"[['Drama, Horror'], ['Mystery']]",2
Nevermore,"[['Drama, Fantasy, Thriller'], ['Thriller'], ['Drama, Fantasy, Thriller']]",2
New,"[['Comedy, Romance'], ['Drama, Family, Music']]",2
New Alcatraz,"[['Action, Horror, Sci-Fi'], ['Action, Horror, Sci-Fi'], ['Action, Horror, Sci-Fi'], ['Action'], ['Action, Horror, Sci-Fi']]",2
New Breed,"[['Horror'], ['Action']]",2
New Day,"[['Thriller'], ['Biography']]",2
New Me,"[['Drama, Mystery, Thriller'], ['Drama, Mystery, Thriller'], ['Thriller']]",2
New Money,"[['Crime, Drama, Thriller'], ['Drama, Fantasy'], ['Crime, Drama, Thriller']]",2
New Order,"[['Crime, Drama, Sci-Fi'], ['Crime, Drama, Sci-Fi'], ['Fantasy, Sci-Fi, Thriller'], ['Fantasy, Sci-Fi, Thriller'], ['Crime, Drama, Sci-Fi'], ['Fantasy, Sci-Fi, Thriller']]",2
Nala Damayanti,"[['Musical, Drama, Romance'], ['Drama, Fantasy'], ['Drama, Fantasy']]",2
Naked Fury,"[['Crime, Drama'], ['Comedy, Horror']]",2
Mu zhong wu ren,"[['Action, Drama'], ['Action']]",2
Murmurs,"[['Drama, Romance'], ['Drama, Mystery']]",2
Mushkil,"[['Horror'], ['Drama, Fantasy, Mystery'], ['Drama, Fantasy, Mystery']]",2
Music to My Ears,"[['Comedy, Musical, Romance'], ['Animation, Family, Musical'], ['Animation, Family, Musical']]",2
Musik im Blut,"[['Music, Romance'], ['Biography, Music']]",2
Mute,"[['Mystery, Sci-Fi, Thriller'], ['Mystery, Sci-Fi, Thriller'], ['Mystery, Sci-Fi, Thriller'], ['Thriller']]",2
Mutiny,"[['Adventure, History'], ['Adventure, History'], ['Adventure']]",2
Mutiny on the Bounty,"[['Adventure, Drama, History'], ['Adventure, Biography, Drama'], ['Adventure, Biography, Drama'], ['Adventure, Drama, History'], ['Adventure, Drama, History'], ['Adventure, Biography, Drama'], ['Adventure, Biography, Drama']]",2
My Bodyguard,"[['Comedy, Drama, Family'], ['Action']]",2
My Bride,"[['Comedy, Drama, Romance'], ['Action']]",2
My Brother Jack,"[['Mystery, Romance, Thriller'], ['Mystery, Romance, Thriller'], ['Mystery, Romance, Thriller'], ['Thriller, Comedy']]",2
My Brother's Wife,"[['Drama, Romance'], ['Romance']]",2
My Fair Lady,"[['Drama, Family, Musical'], ['Drama, Musical, Romance'], ['Drama, Family, Musical']]",2
My Father,"[['Comedy, Horror'], ['Drama, War']]",2
My Father's Son,"[['Crime'], ['Thriller']]",2
My Favorite Wife,"[['Comedy, Romance'], ['Family']]",2
My Girl,"[['Comedy, Drama, Family'], ['Comedy, Romance'], ['Comedy, Drama, Family']]",2
My Guardian Angel,"[['Romance'], ['Thriller']]",2
My Heart Belongs to Daddy,"[['Comedy, Romance'], ['Drama, Romance']]",2
My Hero,"[['Action, Comedy, Crime'], ['War'], ['Action, Comedy, Crime']]",2
My Kingdom,"[['Drama, Crime'], ['Action, Drama, Romance'], ['Action, Drama, Romance']]",2
Murphy's Law,"[['Action, Crime, Drama'], ['Comedy, Crime'], ['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Action, Crime, Drama']]",2
Murmur,"[['Horror'], ['Drama, Romance']]",2
Naina,"[['Drama, Horror, Mystery'], ['Drama, Romance'], ['Drama, Horror, Mystery'], ['Drama, Horror, Mystery']]",2
Murderous Intent,"[['Crime, Horror, Mystery'], ['Crime, Horror, Mystery'], ['Action, Horror, Thriller'], ['Crime, Horror, Mystery'], ['Action, Horror, Thriller'], ['Crime, Horror, Mystery'], ['Action, Horror, Thriller']]",2
Mualla,"[['Drama, Romance'], ['Romance']]",2
Much Ado About Nothing,"[['Comedy, Drama, Romance'], ['Comedy, Drama, Romance'], ['Comedy, Romance'], ['Comedy, Romance'], ['Comedy, Drama, Romance']]",2
Muerte en el paraíso,"[['Crime'], ['Drama, Musical, Thriller']]",2
Mughal-E-Azam,"[['History, Romance'], ['Drama, Romance, War'], ['History, Romance'], ['Drama, Romance, War']]",2
Muhomatsu no issho,"[['Drama, Romance'], ['Action, Adventure'], ['Action, Adventure']]",2
Mukhosh,"[['Crime'], ['Thriller'], ['Thriller']]",2
Multiple,"[['Drama, Thriller'], ['Thriller']]",2
Muna,"[['Action, Crime, Drama'], ['Drama, Thriller, War'], ['Action, Crime, Drama'], ['Drama, Thriller, War']]",2
Munchies,"[['Comedy, Fantasy, Horror'], ['Horror'], ['Comedy, Fantasy, Horror'], ['Comedy, Fantasy, Horror']]",2
Munna,"[['Action'], ['Thriller']]",2
Muqaddar,"[['Crime'], ['Drama, Family']]",2
Murder One,"[['Biography, Crime, Drama'], ['Action, Drama'], ['Biography, Crime, Drama']]",2
Murder Story,"[['Crime, Thriller'], ['Crime, Drama'], ['Crime, Thriller']]",2
Murder at Midnight,"[['Crime, Mystery'], ['Crime, Mystery'], ['Thriller']]",2
Murder by Numbers,"[['Crime, Mystery, Thriller'], ['Crime, Thriller'], ['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller'], ['Crime, Thriller']]",2
Murder in Mind,"[['Drama, Thriller, Crime'], ['Drama, Thriller, Crime'], ['Thriller']]",2
Murder in the Dark,"[['Crime, Drama'], ['Horror, Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Horror, Mystery, Thriller']]",2
Murderer,"[['Crime, Drama, Mystery'], ['Crime, Drama, Mystery'], ['Drama, Thriller']]",2
Murderess,"[['Crime, Drama'], ['Mystery']]",2
My Little Pony: The Movie,"[['Animation, Adventure, Comedy'], ['Animation, Adventure, Family'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Family'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Family'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Family']]",2
My Love,"[['Comedy, Romance'], ['Romance']]",2
My Man,"[['Crime, Drama, Romance'], ['Comedy, Drama, Romance'], ['Crime, Drama, Romance']]",2
My Man Godfrey,"[['Comedy, Drama, Romance'], ['Comedy, Music, Mystery'], ['Comedy, Music, Mystery']]",2
N.O.C.,"[['Action, Thriller'], ['Action'], ['Action, Thriller']]",2
Na kray sveta,"[['Comedy, Drama, Romance'], ['Drama, Romance']]",2
Na oshchup,"[['Adventure, Drama, Thriller'], ['Adventure, Comedy, Drama'], ['Adventure, Drama, Thriller']]",2
Naach,"[['Drama, Musical, Romance'], ['Romance']]",2
Naag Mani,"[['Adventure, Fantasy'], ['Adventure, Fantasy'], ['Thriller'], ['Thriller']]",2
Naag Panchami,"[['Adventure, Drama, Fantasy'], ['Adventure, Drama, Fantasy'], ['Adventure, Drama, Fantasy'], ['Fantasy, Musical'], ['Adventure, Drama, Fantasy']]",2
Naam,"[['Crime, Drama, Thriller'], ['Mystery'], ['Crime, Drama, Thriller']]",2
Naan,"[['Crime, Drama, Thriller'], ['Action, Drama, Mystery'], ['Action, Drama, Mystery'], ['Crime, Drama, Thriller']]",2
Naan Avanillai,"[['Crime, Drama, Thriller'], ['Crime, Drama, Thriller'], ['Comedy, Drama, Thriller']]",2
Naan Mahaan Alla,"[['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Action, Drama'], ['Action, Crime, Drama']]",2
Naan Sigappu Manithan,"[['Action, Crime, Drama'], ['Action, Drama, Thriller'], ['Action, Crime, Drama'], ['Action, Drama, Thriller']]",2
Naani,"[['Horror, Sci-Fi, Thriller'], ['Comedy, Drama, Fantasy'], ['Comedy, Drama, Fantasy'], ['Horror, Sci-Fi, Thriller'], ['Comedy, Drama, Fantasy'], ['Horror, Sci-Fi, Thriller']]",2
Nabi,"[['Sci-Fi'], ['Action']]",2
Nad Niemnem,"[['Drama, History, Romance'], ['Drama, History, Romance'], ['Drama, Romance']]",2
Nada,"[['Comedy, Romance'], ['Thriller']]",2
Nadiya Ke Paar,"[['Drama, Romance'], ['Drama, Family']]",2
Nafrat,"[['Romance'], ['Action']]",2
Nagana,"[['Adventure, Drama, Romance'], ['Adventure, Drama, Romance'], ['Adventure']]",2
Nails,"[['Comedy, Crime'], ['Horror, Mystery'], ['Horror, Mystery']]",2
Möbius,"[['Sci-Fi'], ['Drama, Thriller']]",2
Ménage,"[['Comedy, Crime, Drama'], ['Drama, Thriller']]",2
Máscaras,"[['Mystery'], ['Thriller']]",2
My Story,"[['Drama, Musical, Romance'], ['Romance']]",2
My Name Is Khan,"[['Adventure, Drama, Romance'], ['Adventure, Drama, Romance'], ['Action']]",2
My Name Is Love,"[['Comedy, Fantasy, Romance'], ['Romance'], ['Comedy, Fantasy, Romance']]",2
My Name Is Nobody,"[['Crime, Drama'], ['Action, Biography, Drama'], ['Action, Biography, Drama']]",2
My One and Only,"[['Adventure, Biography, Comedy'], ['Adventure, Biography, Comedy'], ['Thriller'], ['Adventure, Biography, Comedy']]",2
My Only Sunshine,"[['Drama, Horror, Sci-Fi'], ['Drama, Horror, Sci-Fi'], ['Comedy, Thriller']]",2
My Pledge of Love,"[['Drama, Romance'], ['Drama, Musical, Romance']]",2
My Soul to Keep,"[['Action, Family, Horror'], ['Action, Family, Horror'], ['Action, Family, Horror'], ['Action']]",2
My Spy,"[['Action, Adventure, Comedy'], ['Action, Comedy'], ['Action, Comedy'], ['Action, Adventure, Comedy']]",2
My War,"[['History, War'], ['History, War'], ['Biography']]",2
Más allá del límite,"[['Crime, Thriller'], ['Adventure, Drama, Action'], ['Adventure, Drama, Action'], ['Adventure, Drama, Action'], ['Crime, Thriller']]",2
My Way Home,"[['Drama, War'], ['Biography, Drama']]",2
My Wife,"[['Romance'], ['Drama, Thriller']]",2
Myra,"[['Comedy, Crime, Drama'], ['Drama, Fantasy, Romance'], ['Drama, Fantasy, Romance']]",2
Mysteries,"[['Drama, Mystery'], ['Mystery']]",2
Mysterious Ways,"[['Comedy, Horror'], ['Drama, Thriller']]",2
Mystery,"[['Crime, Drama'], ['Mystery, Thriller'], ['Mystery, Thriller']]",2
Mystery Submarine,"[['Adventure, Crime, Drama'], ['Adventure, Drama, War'], ['Adventure, Crime, Drama'], ['Adventure, Drama, War'], ['Adventure, Crime, Drama'], ['Adventure, Crime, Drama']]",2
Mystified,"[['Romance'], ['Adventure, Fantasy'], ['Adventure, Fantasy']]",2
Mercury,"[['Horror, Thriller'], ['War'], ['Horror, Thriller']]",2
Mercenaries,"[['Action, Adventure'], ['Action, Adventure'], ['Action, Drama']]",2
Mera Yaar Mera Dushman,"[['Action, Drama, Family'], ['Action, Drama, Family'], ['Musical, Mystery'], ['Action, Drama, Family']]",2
Mad,"[['Horror'], ['Horror'], ['Thriller']]",2
Mad Dogs,"[['Comedy, Drama, Sci-Fi'], ['Action, Comedy'], ['Comedy, Drama, Sci-Fi']]",2
Madam Satan,"[['Horror'], ['Comedy, Drama, Musical']]",2
Madame,"[['Comedy, Drama, Romance'], ['Comedy, Drama, Romance'], ['Comedy, Drama, Romance'], ['Drama, Thriller']]",2
Madame Du Barry,"[['Comedy, Drama, History'], ['Drama, History'], ['Comedy, Drama, History']]",2
Madame Spy,"[['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Adventure, Drama, Romance'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Adventure, Drama, Romance'], ['Action, Adventure, Crime'], ['Adventure, Drama, Romance'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Adventure, Drama, Romance']]",2
Madame White Snake,"[['Romance, Fantasy'], ['Drama, Fantasy, Musical'], ['Romance, Fantasy'], ['Drama, Fantasy, Musical']]",2
Made Men,"[['Crime, Drama'], ['Action, Comedy, Thriller'], ['Action, Comedy, Thriller']]",2
Made in France,"[['Crime, Drama, Thriller'], ['Romance'], ['Crime, Drama, Thriller']]",2
Made in Heaven,"[['Comedy, Fantasy, Romance'], ['Comedy, Fantasy, Romance'], ['Comedy, Romance'], ['Comedy, Fantasy, Romance'], ['Comedy, Fantasy, Romance']]",2
Made in Italy,"[['Comedy, Drama, Romance'], ['Romance']]",2
Made in Japan,"[['Romance'], ['Adventure, Comedy, Drama']]",2
Made in Taiwan,"[['Drama, Sci-Fi'], ['Biography, Comedy, Drama']]",2
Madhu Malati,"[['Action, Drama, Romance'], ['Romance'], ['Action, Drama, Romance']]",2
Madhumati,"[['Fantasy, Musical, Mystery'], ['Drama, Romance'], ['Fantasy, Musical, Mystery'], ['Fantasy, Musical, Mystery']]",2
Madhur Milan,"[['Drama, Romance'], ['Romance'], ['Romance']]",2
