movie_name,movie_id,number_different_values
Bloodspawn,"[['tt10782918'], ['tt4007268'], ['tt10782918'], ['tt10782918'], ['tt4007268']]",2
Bloodsport,"[['tt0092675'], ['tt0092675'], ['tt1935750'], ['tt0092675']]",2
Bloodstream,"[['tt4615308'], ['tt17043408']]",2
Bloodthirst,"[['tt11430948'], ['tt5251678'], ['tt11430948'], ['tt11430948']]",2
Bloody Benders,"[['tt10347770'], ['tt10349504']]",2
Bloody Border,"[['tt2390968'], ['tt2390968'], ['tt20519194']]",2
Bloody Brothers,"[['tt0111773'], ['tt8664006'], ['tt0111773']]",2
Bloody Christmas,"[['tt2148871'], ['tt0137098']]",2
Boadicea,"[['tt0018713'], ['tt5624774'], ['tt0018713']]",2
Boarding House,"[['tt17528210'], ['tt12670892']]",2
Bobby Aur Rishi Ki Love Story,"[['tt14597386'], ['tt22804316']]",2
Born Yesterday,"[['tt0042276'], ['tt0106466']]",2
Boot Camp,"[['tt0870204'], ['tt22827888'], ['tt0870204']]",2
Bootleg,"[['tt0123550'], ['tt6643814']]",2
Bora Bora,"[['tt1668056'], ['tt0062753']]",2
Bordello,"[['tt0216589'], ['tt0081197']]",2
Border Patrol,"[['tt0025205'], ['tt23148676']]",2
Borderless,"[['tt4131210'], ['tt13394142']]",2
Bordertown,"[['tt0445935'], ['tt0026129'], ['tt0026129'], ['tt0026129'], ['tt0445935'], ['tt0026129'], ['tt0445935']]",2
Borley Rectory,"[['tt11350028'], ['tt3832326']]",2
Born Again,"[['tt2708594'], ['tt0077261']]",2
Born for This,"[['tt10122172'], ['tt10478042']]",2
Boom Boom,"[['tt0099167'], ['tt16308430']]",2
Born to Be Bad,"[['tt0042275'], ['tt0024906'], ['tt0042275'], ['tt0042275'], ['tt0042275']]",2
Born to Dance,"[['tt0027387'], ['tt3951190'], ['tt3951190']]",2
Born to Ride,"[['tt0101501'], ['tt1721491']]",2
Born to Run,"[['tt2461198'], ['tt20218966']]",2
Born to Win,"[['tt0066856'], ['tt10913662']]",2
Borta,"[['tt3660036'], ['tt6362956']]",2
Borussia Mönchengladbach vs SV Werder Bremen,"[['tt12026620'], ['tt11835362']]",2
Boss 2,"[['tt21197904'], ['tt7066030'], ['tt21197904']]",2
Bot,"[['tt24215734'], ['tt4596168']]",2
Boop vs Boop,"[['tt10333364'], ['tt8633252']]",2
Boom,"[['tt13932966'], ['tt13932966'], ['tt3254810']]",2
Bodo,"[['tt4218594'], ['tt6467658']]",2
Bomba,"[['tt14531128'], ['tt14531128'], ['tt2801538']]",2
Body Farm,"[['tt5374392'], ['tt11602828']]",2
Body Puzzle,"[['tt11839182'], ['tt0101493'], ['tt0101493'], ['tt11839182'], ['tt0101493'], ['tt11839182']]",2
Body of Evidence,"[['tt5990284'], ['tt0106453'], ['tt5990284']]",2
Boggy Creek,"[['tt1493798'], ['tt4815808']]",2
Bohemia,"[['tt4714212'], ['tt2032405']]",2
Boilerplate,"[['tt1699744'], ['tt1699744'], ['tt1541641']]",2
Boli,"[['tt16898124'], ['tt15610592'], ['tt15610592']]",2
Bolo,"[['tt2545558'], ['tt0164441']]",2
Bolt,"[['tt0397892'], ['tt0397892'], ['tt0397892'], ['tt0397892'], ['tt0397892'], ['tt14608798']]",2
Bombay,"[['tt0112553'], ['tt21357600']]",2
Book of Shadows,"[['tt10756784'], ['tt10756784'], ['tt14587356']]",2
Bone Cold,"[['tt4374842'], ['tt9658288']]",2
Bones,"[['tt0166110'], ['tt0086990'], ['tt0166110']]",2
Bonikka,"[['tt9620254'], ['tt9619984']]",2
Bonnie,"[['tt7312046'], ['tt8790664']]",2
Bonnie Prince Charlie,"[['tt0040183'], ['tt0013880'], ['tt0040183'], ['tt0040183'], ['tt0013880']]",2
Bonsai,"[['tt18349030'], ['tt14256660'], ['tt14256660']]",2
Booby Trap,"[['tt0463290'], ['tt0123548'], ['tt0123548'], ['tt0463290']]",2
Boogie,"[['tt1235827'], ['tt1235827'], ['tt10896398'], ['tt1235827'], ['tt1235827']]",2
Boogie Man,"[['tt13929822'], ['tt6237168']]",2
Bully,"[['tt0242193'], ['tt10544762'], ['tt10544762'], ['tt0242193'], ['tt10544762']]",2
Buniyaad,"[['tt0357517'], ['tt4896880']]",2
Blood Theatre,"[['tt0091561'], ['tt5838808']]",2
Careful,"[['tt6467562'], ['tt0103926'], ['tt6467562']]",2
Cash Out,"[['tt2944508'], ['tt2944508'], ['tt24131288']]",2
Casper,"[['tt0112642'], ['tt9542434'], ['tt0112642'], ['tt9542434']]",2
Cassadaga,"[['tt1747967'], ['tt14999604'], ['tt14999604'], ['tt1747967']]",2
Cast Away,"[['tt0162222'], ['tt0162222'], ['tt6473952']]",2
Casta diva,"[['tt0046837'], ['tt0046837'], ['tt0026188']]",2
Casting,"[['tt8923394'], ['tt1700756']]",2
Casting the Runes,"[['tt14299718'], ['tt2378214']]",2
Castle Sinister,"[['tt0459083'], ['tt0150057'], ['tt0459083']]",2
Cat City,"[['tt0179955'], ['tt0179955'], ['tt0179955'], ['tt1135085'], ['tt0179955'], ['tt0179955'], ['tt1135085']]",2
Cat People,"[['tt0083722'], ['tt0034587'], ['tt0083722'], ['tt0034587'], ['tt0083722'], ['tt0034587']]",2
Cat's Eye,"[['tt0088889'], ['tt0132019'], ['tt0088889']]",2
Catatonia,"[['tt3419906'], ['tt15765090'], ['tt3419906'], ['tt15765090']]",2
Catch Hell,"[['tt2403558'], ['tt2428390'], ['tt2403558'], ['tt2428390']]",2
Catch Me If You Can,"[['tt0264464'], ['tt0097029'], ['tt0264464']]",2
Catch and Release,"[['tt0395495'], ['tt23112668']]",2
Catharsis,"[['tt0865911'], ['tt1810554']]",2
Catherine,"[['tt7383270'], ['tt0062783'], ['tt7383270']]",2
Cats,"[['tt5697572'], ['tt7886614'], ['tt7886614'], ['tt7886614'], ['tt5697572']]",2
Caught Up,"[['tt0119988'], ['tt7576024'], ['tt0119988']]",2
Caught in the Crossfire,"[['tt1449379'], ['tt3384776'], ['tt1449379'], ['tt3384776']]",2
Cauldron,"[['tt1637616'], ['tt2637556']]",2
Casey at the Bat,"[['tt0017738'], ['tt0006491'], ['tt0017738']]",2
Cascadia,"[['tt4302012'], ['tt11051766'], ['tt4302012']]",2
Casa,"[['tt9337548'], ['tt1067571'], ['tt1067571'], ['tt1067571'], ['tt9337548']]",2
Carnivores,"[['tt7080434'], ['tt13676168']]",2
Careless,"[['tt0834900'], ['tt0055432'], ['tt0834900']]",2
Careless Love,"[['tt18967318'], ['tt4503182'], ['tt4503182'], ['tt4503182']]",2
Caribe,"[['tt0439491'], ['tt0092725'], ['tt0092725']]",2
Carjack,"[['tt0129812'], ['tt0115831']]",2
Carnage,"[['tt0185976'], ['tt2398852'], ['tt2398852'], ['tt2398852']]",2
Carne de horca,"[['tt0326797'], ['tt0045608']]",2
CarniValè,"[['tt13615658'], ['tt13616740']]",2
Carnival of Souls,"[['tt0055830'], ['tt0120627'], ['tt0055830'], ['tt0120627']]",2
Carnivora,"[['tt10631534'], ['tt26696518']]",2
Carolina,"[['tt0289889'], ['tt0024956']]",2
Carver,"[['tt3513586'], ['tt16310408'], ['tt3513586'], ['tt3513586']]",2
Carousel,"[['tt0837787'], ['tt0049055']]",2
Carpe Diem,"[['tt3595596'], ['tt1414357']]",2
Carrier,"[['tt18258634'], ['tt1828149'], ['tt18258634'], ['tt1828149']]",2
Carrion,"[['tt10419672'], ['tt11811214']]",2
Carroña,"[['tt12740024'], ['tt12740024'], ['tt0321612'], ['tt12740024'], ['tt12740024'], ['tt0321612']]",2
Carry On,"[['tt0009923'], ['tt21382296'], ['tt21382296']]",2
Cartagena,"[['tt1282155'], ['tt2569092']]",2
Cartel,"[['tt0099227'], ['tt7453198'], ['tt0099227']]",2
Cartouche,"[['tt0055832'], ['tt0046736'], ['tt0055832']]",2
Cause & Effect,"[['tt3891806'], ['tt14964490']]",2
Cavale,"[['tt8633250'], ['tt0233418'], ['tt0233418']]",2
Caveat,"[['tt7917178'], ['tt7917178'], ['tt7917178'], ['tt2091258']]",2
Chandni,"[['tt0097045'], ['tt5928446']]",2
Chalet,"[['tt5253158'], ['tt19862800']]",2
Chalk,"[['tt15067078'], ['tt7525680'], ['tt15067078']]",2
Challengers,"[['tt16426418'], ['tt16426418'], ['tt4539376']]",2
Chalte Chalte,"[['tt0346723'], ['tt0360463'], ['tt0360463']]",2
Chamber,"[['tt1565937'], ['tt12476098']]",2
Champagne,"[['tt2289548'], ['tt2289548'], ['tt15432236']]",2
Champagne Charlie,"[['tt0027437'], ['tt0036704']]",2
Champakali,"[['tt0230071'], ['tt2663808']]",2
Chance Meeting,"[['tt0052634'], ['tt0046846'], ['tt0052634'], ['tt0046846'], ['tt0046846']]",2
Chang hen ge,"[['tt0475263'], ['tt2153801']]",2
Chakravarthy,"[['tt6387472'], ['tt0245824'], ['tt6387472'], ['tt0245824']]",2
Changez Khan,"[['tt1350913'], ['tt1350913'], ['tt1350913'], ['tt1350913'], ['tt1611015']]",2
Changing Hearts,"[['tt1958053'], ['tt0303860']]",2
Channel Zero,"[['tt16253678'], ['tt4295138']]",2
Channeling,"[['tt2214897'], ['tt2214897'], ['tt2214897'], ['tt4727518'], ['tt2214897']]",2
Chanti,"[['tt0359063'], ['tt2387419']]",2
Chaos Theory,"[['tt4765834'], ['tt0460745']]",2
Chapter 44,"[['tt11464178'], ['tt6859204'], ['tt6859204']]",2
Chapter Two,"[['tt10910584'], ['tt0078952']]",2
Chapter X,"[['tt9881678'], ['tt14006586'], ['tt9881678']]",2
Chakravyuh,"[['tt2292625'], ['tt2292625'], ['tt10827004']]",2
Chains,"[['tt0041232'], ['tt0097036']]",2
Ceasefire,"[['tt4467194'], ['tt0146784']]",2
Censor,"[['tt10329614'], ['tt10329614'], ['tt4956160'], ['tt4956160'], ['tt4956160']]",2
Cecilia,"[['tt2433224'], ['tt8457806']]",2
Celia,"[['tt0041236'], ['tt0094849'], ['tt0094849'], ['tt0041236']]",2
Cellar,"[['tt9395420'], ['tt0454798'], ['tt9395420']]",2
Cello,"[['tt15824990'], ['tt0475532'], ['tt0475532']]",2
Cellular,"[['tt0337921'], ['tt0337921'], ['tt0337921'], ['tt4945936']]",2
Celluloid,"[['tt2882710'], ['tt2717168']]",2
Cemetery Hill,"[['tt4766002'], ['tt5204450']]",2
Cemo,"[['tt0263185'], ['tt0471609']]",2
Cenote,"[['tt15834898'], ['tt10660444']]",2
Center Stage,"[['tt0210616'], ['tt0102816'], ['tt0102816']]",2
Chain Lightning,"[['tt0017742'], ['tt0042324'], ['tt0017742'], ['tt0042324'], ['tt0017742']]",2
Centerville,"[['tt13502654'], ['tt15114804']]",2
Central Park,"[['tt0022751'], ['tt4788736'], ['tt0022751'], ['tt0022751'], ['tt4788736']]",2
Cerebrum,"[['tt21305808'], ['tt7933232'], ['tt21305808'], ['tt7933232']]",2
Ceremony,"[['tt0147972'], ['tt1341341']]",2
Ceza,"[['tt4323364'], ['tt4323364'], ['tt5123984']]",2
Cha Cha Cha,"[['tt0146547'], ['tt0371598']]",2
Chaalbaaz,"[['tt0122427'], ['tt0122427'], ['tt2009443'], ['tt0122427']]",2
Chain,"[['tt5950096'], ['tt3882448']]",2
Chain Gang,"[['tt0042323'], ['tt0042323'], ['tt0181358']]",2
Careful What You Wish For,"[['tt9319194'], ['tt1629242']]",2
Carefree,"[['tt5108476'], ['tt0029971']]",2
Bunny Lake Is Missing,"[['tt9823344'], ['tt0058997'], ['tt0058997'], ['tt9823344']]",2
Cardio,"[['tt2223442'], ['tt17037848'], ['tt2223442']]",2
Bystander,"[['tt20412030'], ['tt20412030'], ['tt9294610']]",2
Bôryoku gai,"[['tt0495074'], ['tt6925232'], ['tt0495074']]",2
C'est la vie,"[['tt0099200'], ['tt2248226']]",2
C.I.D.,"[['tt0049041'], ['tt0049041'], ['tt0404843'], ['tt0049041']]",2
C.O.D.,"[['tt0022734'], ['tt0022734'], ['tt1207642'], ['tt0022734']]",2
CD Leganés vs Atlético Madrid,"[['tt12701124'], ['tt12701938']]",2
CD Leganés vs Celta de Vigo,"[['tt12701176'], ['tt12701764']]",2
CD Leganés vs Deportivo Alavés,"[['tt12701972'], ['tt12701118']]",2
CD Leganés vs Deportivo de La Coruna,"[['tt12701172'], ['tt12701744']]",2
CD Leganés vs Girona FC,"[['tt12701530'], ['tt12701060']]",2
CD Leganés vs RCD Espanyol Barcelona,"[['tt12701576'], ['tt12701250']]",2
CD Leganés vs RCD Mallorca,"[['tt12702012'], ['tt12701698']]",2
CD Leganés vs Real Sociedad,"[['tt12701894'], ['tt12701282']]",2
CD Leganés vs UD Las Palmas,"[['tt12701556'], ['tt12701196']]",2
CD Leganés vs Valencia CF,"[['tt12701068'], ['tt12701516']]",2
CD Leganés vs Villarreal CF,"[['tt12701352'], ['tt12701888']]",2
COVID-25 the Virus Has Mutated,"[['tt12829594'], ['tt12840500']]",2
Cabin Fever,"[['tt0303816'], ['tt3832096'], ['tt3832096'], ['tt3832096']]",2
Cactus Flower,"[['tt0064117'], ['tt6520568'], ['tt6520568'], ['tt6520568']]",2
Cadaver,"[['tt11102262'], ['tt11284280'], ['tt11102262'], ['tt11284280'], ['tt11102262']]",2
Cadence,"[['tt4062740'], ['tt10227682']]",2
Bypass Road,"[['tt9176260'], ['tt9176260'], ['tt22528322']]",2
Byomkesh Bakshi,"[['tt1723596'], ['tt5735210'], ['tt1723596'], ['tt5735210']]",2
Byeol,"[['tt0354440'], ['tt0398821']]",2
Burst,"[['tt8660734'], ['tt13376050'], ['tt8660734'], ['tt13376050']]",2
Bunshinsaba,"[['tt0415689'], ['tt2993556'], ['tt2993556'], ['tt0415689'], ['tt2993556']]",2
Bunyip,"[['tt2826124'], ['tt2826124'], ['tt9331132'], ['tt2826124'], ['tt2826124']]",2
Buoyancy,"[['tt5045746'], ['tt8424638']]",2
Burial,"[['tt15331716'], ['tt13063384'], ['tt13063384']]",2
Burning Hearts,"[['tt0036989'], ['tt0036989'], ['tt0093031'], ['tt0036989']]",2
Burning Man,"[['tt1570559'], ['tt3205816']]",2
Burnout,"[['tt0310824'], ['tt7580970']]",2
Burnt,"[['tt2296671'], ['tt21066366']]",2
Burnt Offerings,"[['tt0074258'], ['tt5312948'], ['tt0074258'], ['tt5312948'], ['tt0074258']]",2
Bush Baby,"[['tt2966160'], ['tt23490106']]",2
Bye Bye Baby,"[['tt17319750'], ['tt0094820']]",2
Bush Christmas,"[['tt0085282'], ['tt0039231'], ['tt0039231'], ['tt0039231']]",2
Bushwick,"[['tt1592550'], ['tt4720702'], ['tt1592550'], ['tt4720702']]",2
Buster's World,"[['tt0087013'], ['tt14416450']]",2
Butterfly Lovers,"[['tt1310656'], ['tt6997296'], ['tt1310656']]",2
Butterfly Wings,"[['tt0101290'], ['tt1528276'], ['tt1528276']]",2
By Hook or by Crook,"[['tt0290498'], ['tt0268877'], ['tt0290498'], ['tt0268877'], ['tt0268877'], ['tt0268877']]",2
By Whose Hand?,"[['tt0017723'], ['tt0022733']]",2
By the Grace of God,"[['tt8095860'], ['tt5829490']]",2
By the Numbers,"[['tt21297372'], ['tt10113636']]",2
Caesar,"[['tt1747966'], ['tt3185182']]",2
Cafe Society,"[['tt0031129'], ['tt0112611']]",2
Cafe X,"[['tt0018738'], ['tt3737388']]",2
Caper,"[['tt3867384'], ['tt3842788']]",2
Candela,"[['tt4059554'], ['tt9803454']]",2
Candles,"[['tt3726692'], ['tt25275672']]",2
Candy Land,"[['tt13857556'], ['tt1371104'], ['tt13857556']]",2
Cane,"[['tt20563950'], ['tt3715846']]",2
Cannibal Hookers,"[['tt0132000'], ['tt0132000'], ['tt7798918']]",2
Canyon,"[['tt9115296'], ['tt3484804']]",2
Capa,"[['tt0459225'], ['tt0459225'], ['tt0459225'], ['tt0459225'], ['tt4212468']]",2
Cape Fear,"[['tt0101540'], ['tt0101540'], ['tt0055824']]",2
Cape Town,"[['tt3221644'], ['tt1525330'], ['tt3221644']]",2
Capitan Fracassa,"[['tt0032302'], ['tt0008947']]",2
Canaan,"[['tt5754062'], ['tt11951654']]",2
Captain America,"[['tt0103923'], ['tt0036697'], ['tt0103923'], ['tt0036697'], ['tt0103923'], ['tt0103923'], ['tt0036697'], ['tt0036697']]",2
Captain Kishore,"[['tt0386366'], ['tt0154281'], ['tt0386366']]",2
Captain Masr,"[['tt0342171'], ['tt5186582'], ['tt0342171']]",2
Captain Nemo,"[['tt0453375'], ['tt3829568'], ['tt0453375'], ['tt0453375'], ['tt3829568'], ['tt0453375']]",2
Captain Thunder,"[['tt1233259'], ['tt0020740'], ['tt1233259']]",2
Captive Audience,"[['tt1947983'], ['tt6487926']]",2
Capture the Flag,"[['tt3896100'], ['tt3896100'], ['tt3896100'], ['tt3896100'], ['tt12481158'], ['tt12481158']]",2
Carabao Cup Semi-Final Manchester United vs Manchester City,"[['tt11823000'], ['tt13795936']]",2
Caramel,"[['tt0825236'], ['tt0463936']]",2
Cancelled,"[['tt15669344'], ['tt18815986']]",2
Can,"[['tt0979866'], ['tt3114180'], ['tt3114180']]",2
Cage,"[['tt5001426'], ['tt0097003'], ['tt5001426']]",2
Callous,"[['tt2094790'], ['tt9024942'], ['tt2094790']]",2
Cage the Bear,"[['tt6101060'], ['tt6143292']]",2
Caged Birds,"[['tt9502538'], ['tt10793984']]",2
Caged Women,"[['tt0101534'], ['tt0079197'], ['tt0079197'], ['tt0101534'], ['tt0101534']]",2
Cairo,"[['tt0056894'], ['tt0034565']]",2
Cairo Time,"[['tt0896529'], ['tt4370382']]",2
Calamity Jane,"[['tt0045591'], ['tt3796354']]",2
Caliban,"[['tt3409172'], ['tt21438530'], ['tt21438530']]",2
Call of the Rockies,"[['tt0021710'], ['tt0036689']]",2
Called Back,"[['tt0023869'], ['tt0206615']]",2
Cam,"[['tt8361028'], ['tt8361028'], ['tt8717934'], ['tt8361028'], ['tt8717934']]",2
Camping,"[['tt10514172'], ['tt20606450'], ['tt20606450']]",2
Cambio de sentido,"[['tt4269202'], ['tt2330749']]",2
Camelia,"[['tt0045593'], ['tt0454089']]",2
Camelot,"[['tt12441570'], ['tt0061439'], ['tt0061439'], ['tt0061439']]",2
Camino,"[['tt4863386'], ['tt4991652'], ['tt4991652'], ['tt4991652']]",2
Camino del Triunfo,"[['tt10349448'], ['tt10344382'], ['tt10349448'], ['tt10344382']]",2
Camp Ground,"[['tt6076290'], ['tt19499794']]",2
Camp Murder,"[['tt11409750'], ['tt12986726'], ['tt11409750']]",2
Campeones,"[['tt6793580'], ['tt8404588']]",2
Campfire Tales,"[['tt0115813'], ['tt0101538'], ['tt0115813']]",2
Blood Type,"[['tt5731746'], ['tt6015410'], ['tt5731746'], ['tt5731746'], ['tt5731746']]",2
Blood Sugar,"[['tt6987834'], ['tt12788564']]",2
Bad Blonde,"[['tt0045533'], ['tt3324774']]",2
Batman: A Beautiful Lie,"[['tt12815434'], ['tt13534276'], ['tt12815434'], ['tt13534276']]",2
Beautiful Girl,"[['tt3886222'], ['tt0452149']]",2
Beautiful Lies,"[['tt1529569'], ['tt2580116']]",2
Beautiful Monsters,"[['tt10906058'], ['tt10906058'], ['tt15234048']]",2
Beautiful People,"[['tt0159272'], ['tt2639274']]",2
Beautiful Stranger,"[['tt4034188'], ['tt8826444'], ['tt8826444']]",2
Beauty in the Broken,"[['tt3312604'], ['tt5072722']]",2
Because,"[['tt0173665'], ['tt7164692']]",2
Because of Him,"[['tt0038341'], ['tt12199624'], ['tt0038341']]",2
Becket,"[['tt0057877'], ['tt0014705'], ['tt0057877'], ['tt0014705']]",2
Bed of Roses,"[['tt0115644'], ['tt0023786']]",2
Bedaag,"[['tt4658680'], ['tt0207331']]",2
Bedazzled,"[['tt0061391'], ['tt0230030'], ['tt0061391']]",2
Beder Meye Josna,"[['tt0197278'], ['tt0197278'], ['tt5812178'], ['tt0197278']]",2
Bedevilled,"[['tt0047865'], ['tt1646959'], ['tt0047865'], ['tt1646959'], ['tt0047865']]",2
Bedside,"[['tt0024867'], ['tt0024867'], ['tt20411952']]",2
Bedtime Stories,"[['tt0960731'], ['tt0344910'], ['tt0960731'], ['tt0960731'], ['tt0960731'], ['tt0960731']]",2
Bees Saal Baad,"[['tt0094720'], ['tt0094720'], ['tt0055783'], ['tt0055783']]",2
Before I Die,"[['tt6063014'], ['tt13745944']]",2
Before Midnight,"[['tt0024868'], ['tt2209418'], ['tt0024868'], ['tt0024868'], ['tt0024868']]",2
Before Night Falls,"[['tt14288636'], ['tt0247196'], ['tt14288636'], ['tt0247196']]",2
Before the Dawn,"[['tt5682150'], ['tt7021088'], ['tt5682150']]",2
Beautiful Creatures,"[['tt0221889'], ['tt1559547'], ['tt1559547'], ['tt0221889']]",2
Beau Ideal,"[['tt0020673'], ['tt0020673'], ['tt0020673'], ['tt14676094']]",2
Beating Heart,"[['tt19871696'], ['tt8156898'], ['tt8156898'], ['tt8156898']]",2
Bay City,"[['tt6086078'], ['tt1346246']]",2
Bats,"[['tt0200469'], ['tt11953368'], ['tt0200469'], ['tt0200469']]",2
Battalion,"[['tt4187590'], ['tt5207004'], ['tt4187590'], ['tt4187590'], ['tt5207004']]",2
Battle,"[['tt6854672'], ['tt2094769']]",2
Battle Royale,"[['tt0266308'], ['tt0814023'], ['tt0814023'], ['tt0266308'], ['tt0814023'], ['tt0266308'], ['tt0814023']]",2
Battle Scars,"[['tt12071472'], ['tt2486862'], ['tt12071472']]",2
Battle of the Damned,"[['tt2210463'], ['tt2210463'], ['tt4226368'], ['tt2210463'], ['tt2210463'], ['tt2210463']]",2
Battle of the Gods,"[['tt13254446'], ['tt4257998'], ['tt13254446'], ['tt4257998'], ['tt4257998']]",2
Battleground,"[['tt1754506'], ['tt0041163'], ['tt0041163'], ['tt0041163'], ['tt1754506'], ['tt1754506']]",2
Battlestar Galactica,"[['tt0077215'], ['tt0077215'], ['tt1383701'], ['tt0077215']]",2
Bayern Munich vs Arsenal,"[['tt10895752'], ['tt13492492']]",2
Beaten Path,"[['tt7534816'], ['tt3416738']]",2
Bayi Ajaib,"[['tt23129678'], ['tt2494868']]",2
Bazaar,"[['tt9624438'], ['tt0246456'], ['tt9624438']]",2
Bazaar Rowdy,"[['tt15227848'], ['tt2293984']]",2
Be My Baby,"[['tt0478763'], ['tt13417116']]",2
Beacon,"[['tt3718830'], ['tt9818074'], ['tt3718830']]",2
Beacon Hill,"[['tt12427024'], ['tt0206771'], ['tt0206771']]",2
Beans,"[['tt0263334'], ['tt0008865']]",2
Beanstalk,"[['tt0109227'], ['tt4633706'], ['tt4633706'], ['tt0109227']]",2
Beast of Burden,"[['tt6170506'], ['tt11258134'], ['tt11258134'], ['tt6170506'], ['tt6170506'], ['tt11258134']]",2
Beg,"[['tt1327699'], ['tt0065457'], ['tt0065457']]",2
Begin Again,"[['tt1980929'], ['tt1945037']]",2
Beginner's Luck,"[['tt0111810'], ['tt7661054'], ['tt7661054']]",2
Beneath the Skin,"[['tt3851412'], ['tt21261532']]",2
Below the Belt,"[['tt0132726'], ['tt0132726'], ['tt0080427'], ['tt0132726'], ['tt0080427']]",2
Below the Surface,"[['tt0010987'], ['tt5174234']]",2
Beloy Montemayor,"[['tt1208648'], ['tt0374531']]",2
Belt,"[['tt7467132'], ['tt12963588']]",2
Belye nochi,"[['tt0142113'], ['tt7011242']]",2
Ben,"[['tt0068264'], ['tt5182526'], ['tt0068264']]",2
Ben-Hur,"[['tt2638144'], ['tt0052618'], ['tt2638144']]",2
Benaam,"[['tt0315816'], ['tt0071205'], ['tt0315816'], ['tt0071205'], ['tt0315816']]",2
Bender,"[['tt5338770'], ['tt2443766'], ['tt5338770']]",2
Beneath the Trees,"[['tt9673218'], ['tt20601552'], ['tt9673218'], ['tt9673218']]",2
Belonging,"[['tt9668594'], ['tt0250981'], ['tt9668594']]",2
Beni Unutma,"[['tt2114510'], ['tt0491322']]",2
Benji,"[['tt1799516'], ['tt0071206'], ['tt1799516'], ['tt0071206'], ['tt0071206']]",2
Benki Birugali,"[['tt1392102'], ['tt9008512']]",2
Bent,"[['tt2237324'], ['tt0118698'], ['tt0118698'], ['tt2237324'], ['tt0118698'], ['tt2237324'], ['tt2237324']]",2
Beqasoor,"[['tt1315576'], ['tt1315576'], ['tt2674106'], ['tt1315576']]",2
Berdus,"[['tt0433845'], ['tt0336024']]",2
Bereavement,"[['tt1100051'], ['tt1100051'], ['tt1100051'], ['tt8805656']]",2
Bermuda,"[['tt7070126'], ['tt2217699']]",2
Besa,"[['tt3822304'], ['tt1272006'], ['tt3822304'], ['tt3822304']]",2
Below Zero,"[['tt9845564'], ['tt9845564'], ['tt9845564'], ['tt9845564'], ['tt9845564'], ['tt1641388']]",2
Bell Bottom,"[['tt9430780'], ['tt14091840']]",2
Begotten,"[['tt0101420'], ['tt0101420'], ['tt22306132']]",2
Behind the Trees,"[['tt8370274'], ['tt8370274'], ['tt5637650'], ['tt8370274']]",2
Begunah,"[['tt0381038'], ['tt2753314']]",2
Begushchaya po volnam,"[['tt0061393'], ['tt1262860']]",2
Behemoth,"[['tt11146072'], ['tt7945574'], ['tt7945574']]",2
Behind,"[['tt9581474'], ['tt21994224'], ['tt21994224']]",2
Behind the Curtain,"[['tt0014708'], ['tt13660542'], ['tt0014708']]",2
Behind the Door,"[['tt1270087'], ['tt1270087'], ['tt0009915'], ['tt1270087'], ['tt0009915']]",2
Behind the Lines,"[['tt0120001'], ['tt0120001'], ['tt0006413'], ['tt0120001']]",2
Behind the Red Motel Door,"[['tt1505411'], ['tt1806807']]",2
Behind the Scenes,"[['tt1805164'], ['tt26731642']]",2
Behind the Walls,"[['tt4578598'], ['tt1642194'], ['tt1642194'], ['tt1642194']]",2
Bell Book and Candle,"[['tt0051406'], ['tt0830866'], ['tt0051406']]",2
Behind the Waterfall,"[['tt16690644'], ['tt0112473']]",2
Behram Daku,"[['tt14186916'], ['tt3913224']]",2
Being,"[['tt3877590'], ['tt19243810']]",2
Being at Home with Claude,"[['tt0103787'], ['tt12013784'], ['tt0103787'], ['tt0103787']]",2
Beirut,"[['tt4669264'], ['tt4669264'], ['tt4728800'], ['tt4669264']]",2
Bekhabar,"[['tt0156346'], ['tt0156346'], ['tt20232776']]",2
Bekhudi,"[['tt0172170'], ['tt15523028'], ['tt0172170'], ['tt15523028']]",2
Bela,"[['tt0259885'], ['tt0259885'], ['tt8394704'], ['tt8394704']]",2
Believe Again,"[['tt25821520'], ['tt2338138']]",2
Batman: The Killing Joke,"[['tt4853102'], ['tt4853102'], ['tt4853102'], ['tt17374750'], ['tt4853102']]",2
Batman Beyond,"[['tt7899164'], ['tt17015378']]",2
